GEO.id2,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,,,,,
Id2,Total; Estimate; Workers 16 years and over,"Car, truck, or van -- drove alone; Estimate; Workers 16 years and over","Car, truck, or van -- carpooled; Estimate; Workers 16 years and over",Public transportation (excluding taxicab); Estimate; Workers 16 years and over,,,,,
56634,699,548,67,0,,,,,
56636,2024,1560,303,48,,,,,
56637,99,83,7,0,,,,,
56639,168,138,9,0,,,,,
56641,98,75,7,5,,,,,
56644,321,248,48,0,,,,,
56646,166,123,20,1,,,,,
56647,370,288,46,0,,,,,
56649,4406,3220,657,99,,,,,
56650,290,200,37,0,,,,,
56651,226,184,28,0,,,,,
56652,222,132,41,0,,,,,
56653,529,341,55,0,,,,,
56654,49,40,6,0,,,,,
56655,478,377,43,3,,,,,
56657,67,43,14,0,,,,,
56658,0,0,0,0,,,,,
56659,21,17,2,0,,,,,
56660,134,114,10,0,,,,,
56661,390,285,34,2,,,,,
56662,132,107,2,0,,,,,
56663,58,47,7,0,,,,,
56666,233,151,29,22,,,,,
56667,313,235,52,0,,,,,
56668,31,26,0,0,,,,,
56669,93,71,0,0,,,,,
56670,555,344,67,67,,,,,
56671,1100,741,93,185,,,,,
56672,707,501,84,3,,,,,
56673,416,279,92,0,,,,,
56676,713,532,113,2,,,,,
56678,589,511,34,1,,,,,
56680,43,30,4,0,,,,,
56681,96,74,11,5,,,,,
56683,346,251,59,0,,,,,
56684,152,120,11,0,,,,,
56685,35,30,0,1,,,,,
56686,535,403,102,0,,,,,
56687,41,36,0,0,,,,,
56688,40,31,4,0,,,,,
56701,6898,5048,984,48,,,,,
56710,319,258,34,0,,,,,
56711,0,0,0,0,,,,,
56713,442,339,36,6,,,,,
56714,584,433,88,0,,,,,
56715,171,134,26,0,,,,,
56716,4827,3908,297,16,,,,,
56720,11,11,0,0,,,,,
56721,5321,4556,440,66,,,,,
56722,207,162,20,0,,,,,
56723,499,414,50,0,,,,,
56724,77,58,15,0,,,,,
56725,488,321,75,17,,,,,
56726,929,692,90,4,,,,,
56727,327,216,55,0,,,,,
56728,693,466,57,30,,,,,
56729,46,27,8,0,,,,,
56731,40,25,0,0,,,,,
56732,484,353,58,3,,,,,
56733,255,179,17,0,,,,,
56734,231,168,28,0,,,,,
56735,364,237,51,6,,,,,
56736,510,408,56,0,,,,,
56737,366,247,52,2,,,,,
56738,730,557,113,0,,,,,
56741,0,0,0,0,,,,,
56742,421,269,78,0,,,,,
56744,279,212,33,0,,,,,
56748,383,311,32,0,,,,,
56750,1223,1005,103,4,,,,,
56751,2987,2188,459,56,,,,,
56754,305,238,32,4,,,,,
56755,37,29,3,0,,,,,
56756,347,293,46,0,,,,,
56757,477,391,16,0,,,,,
56758,207,134,43,0,,,,,
56759,140,105,23,0,,,,,
56760,194,149,19,2,,,,,
56761,263,154,74,3,,,,,
56762,1157,931,89,13,,,,,
56763,2806,2115,443,10,,,,,
57001,774,604,103,0,,,,,
57002,592,522,43,0,,,,,
57003,1132,931,74,11,,,,,
57004,1783,1348,178,0,,,,,
57005,5957,5107,395,0,,,,,
57006,14315,10800,1407,76,,,,,
57010,216,166,4,0,,,,,
57012,565,468,31,0,,,,,
57013,2764,2320,271,0,,,,,
57014,711,557,59,0,,,,,
57015,439,351,73,0,,,,,
57016,339,273,15,0,,,,,
57017,890,611,52,0,,,,,
57018,756,585,82,0,,,,,
57020,911,810,57,0,,,,,
57021,165,137,2,0,,,,,
57022,2541,2138,229,0,,,,,
57024,197,148,13,0,,,,,
57025,1405,1119,121,0,,,,,
57026,699,554,68,0,,,,,
57027,59,48,9,0,,,,,
57028,1707,1225,105,0,,,,,
57029,1048,782,66,0,,,,,
57030,1630,1287,109,0,,,,,
57031,432,370,33,0,,,,,
57032,3738,3257,315,0,,,,,
57033,3071,2775,143,0,,,,,
57034,424,316,47,0,,,,,
57035,716,636,11,0,,,,,
57036,342,275,23,0,,,,,
57037,487,380,30,1,,,,,
57038,758,634,48,0,,,,,
57039,1635,1404,108,15,,,,,
57040,162,136,23,0,,,,,
57041,93,77,16,0,,,,,
57042,4914,3709,398,12,,,,,
57043,648,440,57,0,,,,,
57045,422,293,25,0,,,,,
57046,438,338,56,0,,,,,
57047,132,100,24,0,,,,,
57048,665,401,107,0,,,,,
57049,3195,2919,197,0,,,,,
57050,76,61,4,0,,,,,
57051,127,67,22,0,,,,,
57052,224,71,18,0,,,,,
57053,1009,784,131,0,,,,,
57054,249,192,21,0,,,,,
57055,568,461,78,0,,,,,
57057,78,58,7,0,,,,,
57058,1096,885,58,8,,,,,
57059,735,428,124,0,,,,,
57061,56,44,10,0,,,,,
57062,424,312,39,0,,,,,
57063,488,333,31,0,,,,,
57064,3114,2838,159,0,,,,,
57065,209,193,7,0,,,,,
57066,776,526,110,0,,,,,
57067,207,142,15,0,,,,,
57068,786,662,46,0,,,,,
57069,6042,4076,528,27,,,,,
57070,670,401,96,3,,,,,
57071,1639,1288,145,0,,,,,
57072,343,320,14,0,,,,,
57073,341,234,42,2,,,,,
57075,504,411,40,0,,,,,
57076,181,104,2,0,,,,,
57077,894,758,50,2,,,,,
57078,9321,7557,836,93,,,,,
57103,18971,15970,1669,293,,,,,
57104,12914,10252,1330,315,,,,,
57105,12588,10809,701,94,,,,,
57106,24551,21208,1872,116,,,,,
57107,5100,4090,601,23,,,,,
57108,10816,9620,799,0,,,,,
57110,8230,7043,562,16,,,,,
57117,0,0,0,0,,,,,
57197,441,157,4,8,,,,,
57201,13814,11578,1306,29,,,,,
57212,915,710,64,0,,,,,
57213,248,152,33,0,,,,,
57214,32,27,2,0,,,,,
57216,526,439,31,0,,,,,
57217,132,65,31,0,,,,,
57218,182,124,8,0,,,,,
57219,254,174,14,0,,,,,
57220,437,291,41,0,,,,,
57221,297,192,39,0,,,,,
57223,802,596,131,0,,,,,
57224,111,79,11,0,,,,,
57225,866,618,84,0,,,,,
57226,1140,867,116,0,,,,,
57227,220,161,7,0,,,,,
57231,892,669,67,0,,,,,
57232,176,133,7,0,,,,,
57233,94,67,17,0,,,,,
57234,654,428,85,0,,,,,
57235,523,383,69,0,,,,,
57236,23,15,0,0,,,,,
57237,285,196,55,0,,,,,
57238,286,209,18,0,,,,,
57239,90,70,0,2,,,,,
57241,442,310,64,0,,,,,
57242,153,96,11,0,,,,,
57243,446,307,56,0,,,,,
57245,67,52,11,0,,,,,
57246,83,76,2,0,,,,,
57247,125,90,0,0,,,,,
57248,481,356,31,0,,,,,
57249,487,336,62,4,,,,,
57251,92,62,4,0,,,,,
57252,2515,1879,407,0,,,,,
57255,146,101,6,0,,,,,
57256,42,21,4,0,,,,,
57257,305,240,29,0,,,,,
57258,85,36,11,0,,,,,
57259,241,162,7,0,,,,,
57260,448,335,58,0,,,,,
57261,164,65,1,2,,,,,
57262,2182,1539,290,27,,,,,
57263,280,231,7,0,,,,,
57264,124,92,2,0,,,,,
57265,77,56,10,0,,,,,
57266,362,249,62,4,,,,,
57268,202,134,33,0,,,,,
57269,215,199,12,0,,,,,
57270,415,202,168,0,,,,,
57271,100,91,5,0,,,,,
57272,78,43,8,0,,,,,
57273,478,292,99,6,,,,,
57274,1300,1027,112,0,,,,,
57276,687,411,70,0,,,,,
57278,517,291,33,0,,,,,
57279,485,341,68,0,,,,,
57301,9496,7843,780,24,,,,,
57311,816,535,118,2,,,,,
57312,296,239,26,0,,,,,
57313,586,443,20,7,,,,,
57314,421,215,64,11,,,,,
57315,557,429,17,0,,,,,
57317,236,129,47,0,,,,,
57319,489,379,21,0,,,,,
57321,223,177,18,0,,,,,
57322,180,73,3,0,,,,,
57323,109,98,0,0,,,,,
57324,222,181,15,0,,,,,
57325,1648,1324,146,43,,,,,
57328,567,399,28,0,,,,,
57329,115,96,14,0,,,,,
57330,345,212,32,0,,,,,
57331,232,153,38,0,,,,,
57332,364,252,31,0,,,,,
57334,440,336,17,0,,,,,
57335,176,129,10,0,,,,,
57337,49,36,0,0,,,,,
57339,482,367,50,0,,,,,
57340,136,104,22,0,,,,,
57341,55,26,3,0,,,,,
57342,212,174,27,0,,,,,
57344,113,83,17,0,,,,,
57345,701,495,21,11,,,,,
57346,9,0,0,0,,,,,
57348,298,213,44,0,,,,,
57349,737,524,68,6,,,,,
57350,7621,6066,994,151,,,,,
57353,342,251,27,0,,,,,
57355,488,309,59,6,,,,,
57356,560,417,43,11,,,,,
57358,34,19,3,0,,,,,
57359,420,325,32,0,,,,,
57361,55,22,16,6,,,,,
57362,1126,841,59,10,,,,,
57363,562,430,29,3,,,,,
57364,0,0,0,0,,,,,
57365,347,296,14,0,,,,,
57366,1276,940,113,0,,,,,
57367,110,76,27,0,,,,,
57368,542,360,90,0,,,,,
57369,1320,976,65,0,,,,,
57370,392,286,27,0,,,,,
57371,51,32,9,0,,,,,
57373,249,201,13,0,,,,,
57374,108,78,14,0,,,,,
57375,353,247,23,0,,,,,
57376,492,359,29,0,,,,,
57379,15,15,0,0,,,,,
57380,1408,1088,134,4,,,,,
57381,273,214,21,0,,,,,
57382,697,478,81,5,,,,,
57383,391,303,33,0,,,,,
57384,553,421,26,0,,,,,
57385,559,455,42,0,,,,,
57386,101,80,5,0,,,,,
57401,17123,14299,1539,49,,,,,
57420,12,12,0,0,,,,,
57421,44,44,0,0,,,,,
57422,197,152,5,0,,,,,
57424,132,115,14,0,,,,,
57426,25,25,0,0,,,,,
57427,536,449,36,0,,,,,
57428,323,222,20,7,,,,,
57429,55,39,3,0,,,,,
57430,1129,866,149,0,,,,,
57432,278,196,35,0,,,,,
57433,133,104,14,0,,,,,
57434,192,137,8,0,,,,,
57435,150,88,22,0,,,,,
57436,228,177,6,0,,,,,
57437,509,343,32,0,,,,,
57438,706,422,36,0,,,,,
57439,30,0,0,0,,,,,
57440,238,121,7,0,,,,,
57441,342,248,52,3,,,,,
57442,864,677,73,0,,,,,
57445,1243,1034,71,5,,,,,
57446,120,92,6,0,,,,,
57448,179,86,16,0,,,,,
57449,41,24,0,0,,,,,
57450,276,172,10,0,,,,,
57451,1208,979,94,0,,,,,
57452,113,81,3,0,,,,,
57454,287,185,31,0,,,,,
57455,33,27,0,0,,,,,
57456,462,279,64,0,,,,,
57457,29,16,0,0,,,,,
57460,248,139,27,0,,,,,
57461,178,116,14,0,,,,,
57465,160,107,20,0,,,,,
57466,99,53,14,0,,,,,
57467,161,88,24,0,,,,,
57468,113,75,0,0,,,,,
57469,1727,1345,155,0,,,,,
57470,49,30,11,0,,,,,
57471,304,210,45,0,,,,,
57472,517,336,62,0,,,,,
57473,96,70,8,0,,,,,
57474,72,59,1,0,,,,,
57475,52,28,6,0,,,,,
57476,240,188,11,0,,,,,
57477,47,21,2,0,,,,,
57479,399,306,42,0,,,,,
57481,225,127,49,3,,,,,
57501,9301,7686,1049,32,,,,,
57520,87,61,5,0,,,,,
57521,110,68,15,0,,,,,
57522,190,140,30,0,,,,,
57523,506,355,24,0,,,,,
57528,386,272,32,0,,,,,
57529,224,101,22,0,,,,,
57531,116,100,11,0,,,,,
57532,1555,1213,178,0,,,,,
57533,917,682,100,0,,,,,
57534,127,68,4,0,,,,,
57536,181,95,26,21,,,,,
57537,46,21,0,0,,,,,
57538,100,66,29,0,,,,,
57540,36,14,0,0,,,,,
57541,50,50,0,0,,,,,
57543,454,291,34,0,,,,,
57544,272,178,8,1,,,,,
57547,88,49,0,0,,,,,
57548,410,318,49,9,,,,,
57551,844,557,115,13,,,,,
57552,245,123,30,0,,,,,
57553,128,36,2,0,,,,,
57555,1208,762,165,14,,,,,
57559,341,223,15,0,,,,,
57560,97,55,12,8,,,,,
57562,9,7,0,0,,,,,
57563,95,47,7,0,,,,,
57564,570,427,58,8,,,,,
57566,325,153,100,0,,,,,
57567,690,453,41,0,,,,,
57568,329,239,49,0,,,,,
57569,220,162,26,1,,,,,
57570,598,402,39,9,,,,,
57571,15,13,0,0,,,,,
57572,428,238,117,6,,,,,
57574,73,28,11,0,,,,,
57576,68,41,0,0,,,,,
57577,335,211,11,17,,,,,
57579,502,286,59,0,,,,,
57580,2156,1432,369,71,,,,,
57584,37,25,5,0,,,,,
57585,120,56,3,0,,,,,
57601,1810,1414,240,26,,,,,
57620,229,151,11,2,,,,,
57621,50,32,6,2,,,,,
57622,30,26,0,0,,,,,
57623,455,317,32,0,,,,,
57625,1334,1035,24,10,,,,,
57626,469,245,34,0,,,,,
57630,34,27,0,0,,,,,
57631,151,110,26,0,,,,,
57632,273,199,17,0,,,,,
57633,193,123,0,0,,,,,
57634,45,19,5,0,,,,,
57636,43,39,0,0,,,,,
57638,983,730,39,4,,,,,
57639,72,47,7,0,,,,,
57640,93,67,15,0,,,,,
57641,142,88,4,0,,,,,
57642,568,357,30,17,,,,,
57644,108,42,11,0,,,,,
57645,77,43,8,0,,,,,
57646,142,75,16,0,,,,,
57648,148,129,4,0,,,,,
57649,124,36,8,0,,,,,
57650,16,7,0,0,,,,,
57651,81,24,3,0,,,,,
57652,105,47,0,31,,,,,
57656,338,204,23,0,,,,,
57657,100,52,5,0,,,,,
57658,93,66,13,0,,,,,
57660,61,29,1,0,,,,,
57661,44,26,7,0,,,,,
57701,21278,16932,2227,150,,,,,
57702,18391,15952,1386,27,,,,,
57703,7994,7137,615,0,,,,,
57706,1800,1396,281,0,,,,,
57714,167,112,38,0,,,,,
57716,138,79,7,5,,,,,
57717,3761,3140,321,17,,,,,
57718,3813,3275,457,0,,,,,
57719,3831,3244,479,20,,,,,
57720,345,220,49,0,,,,,
57722,172,51,9,0,,,,,
57724,130,70,4,0,,,,,
57725,109,50,4,0,,,,,
57730,2304,1692,217,20,,,,,
57732,1179,697,192,0,,,,,
57735,554,356,48,10,,,,,
57738,21,19,0,0,,,,,
57741,37,11,4,0,,,,,
57744,973,779,133,0,,,,,
57745,1099,776,110,0,,,,,
57747,2479,1947,238,10,,,,,
57748,135,57,13,0,,,,,
57750,155,79,4,2,,,,,
57751,303,190,23,0,,,,,
57752,472,344,53,0,,,,,
57754,1792,1534,193,21,,,,,
57755,48,12,18,0,,,,,
57756,114,76,23,0,,,,,
57758,37,10,0,0,,,,,
57759,355,33,39,0,,,,,
57760,780,452,122,0,,,,,
57761,606,426,92,0,,,,,
57762,344,185,91,0,,,,,
57763,148,78,22,0,,,,,
57764,388,322,32,6,,,,,
57766,148,140,8,0,,,,,
57767,62,36,16,0,,,,,
57769,1721,1523,95,0,,,,,
57770,1569,923,342,10,,,,,
57772,412,276,100,0,,,,,
57773,247,212,27,0,,,,,
57775,124,80,1,0,,,,,
57776,0,0,0,0,,,,,
57779,83,58,0,0,,,,,
57780,68,34,0,0,,,,,
57782,16,6,2,0,,,,,
57783,7645,5595,1191,38,,,,,
57785,4689,3358,563,46,,,,,
57787,217,102,0,0,,,,,
57788,181,120,29,0,,,,,
57790,526,353,54,0,,,,,
57791,108,56,17,0,,,,,
57792,44,18,0,0,,,,,
57793,975,732,106,0,,,,,
57794,72,26,36,0,,,,,
57799,277,107,21,0,,,,,
58001,32,23,0,0,,,,,
58002,32,26,0,0,,,,,
58004,73,53,0,0,,,,,
58005,342,278,38,0,,,,,
58006,257,144,32,0,,,,,
58007,52,44,0,0,,,,,
58008,132,95,13,0,,,,,
58009,5,5,0,0,,,,,
58011,185,135,15,0,,,,,
58012,1273,1097,65,0,,,,,
58013,49,23,4,0,,,,,
58015,160,112,23,0,,,,,
58016,62,32,1,0,,,,,
58017,110,72,8,0,,,,,
58018,189,128,10,0,,,,,
58021,219,189,18,0,,,,,
58027,721,454,87,0,,,,,
58029,95,63,30,0,,,,,
58030,352,291,26,0,,,,,
58031,247,146,33,1,,,,,
58032,363,292,34,0,,,,,
58033,273,142,89,0,,,,,
58035,123,91,5,0,,,,,
58036,171,89,76,2,,,,,
58038,195,172,4,0,,,,,
58040,586,402,30,0,,,,,
58041,822,606,125,0,,,,,
58042,956,810,116,0,,,,,
58043,52,40,0,0,,,,,
58045,1244,959,143,0,,,,,
58046,359,255,20,0,,,,,
58047,1990,1770,141,9,,,,,
58048,255,225,13,0,,,,,
58049,183,132,15,0,,,,,
58051,909,691,99,2,,,,,
58052,327,225,41,0,,,,,
58053,595,392,111,0,,,,,
58054,1621,1304,181,0,,,,,
58056,116,71,9,0,,,,,
58057,40,31,0,0,,,,,
58058,56,54,1,0,,,,,
58059,562,460,61,0,,,,,
58060,613,411,89,0,,,,,
58061,237,180,25,0,,,,,
58062,52,38,8,2,,,,,
58063,132,90,16,0,,,,,
58064,271,191,20,0,,,,,
58065,29,21,5,0,,,,,
58067,151,105,7,0,,,,,
58068,195,123,21,0,,,,,
58069,65,47,16,0,,,,,
58071,282,206,43,0,,,,,
58072,4320,3153,555,18,,,,,
58075,4918,4039,411,0,,,,,
58076,106,70,0,0,,,,,
58077,369,284,52,2,,,,,
58078,17548,15013,1590,63,,,,,
58079,245,175,0,0,,,,,
58081,447,301,38,0,,,,,
58102,17159,13398,1181,295,,,,,
58103,28664,23245,2786,381,,,,,
58104,20243,17834,1423,1,,,,,
58105,759,406,31,23,,,,,
58201,20372,17259,1802,161,,,,,
58202,711,321,0,35,,,,,
58203,10699,8579,698,181,,,,,
58204,1137,867,152,0,,,,,
58205,418,181,92,0,,,,,
58210,189,112,38,7,,,,,
58212,234,174,20,0,,,,,
58214,215,187,7,0,,,,,
58216,73,37,6,2,,,,,
58218,361,283,37,0,,,,,
58219,19,19,0,0,,,,,
58220,1199,933,135,0,,,,,
58222,190,154,10,0,,,,,
58223,181,131,24,0,,,,,
58224,72,72,0,0,,,,,
58225,434,369,25,0,,,,,
58227,282,227,20,0,,,,,
58228,486,370,79,0,,,,,
58229,62,46,1,0,,,,,
58230,294,196,36,0,,,,,
58231,257,169,17,0,,,,,
58233,101,80,12,0,,,,,
58235,212,175,22,0,,,,,
58237,2607,1980,335,0,,,,,
58238,93,70,15,0,,,,,
58239,19,2,3,0,,,,,
58240,453,355,40,0,,,,,
58241,33,10,22,0,,,,,
58243,349,262,51,0,,,,,
58244,121,100,9,0,,,,,
58249,1265,1064,104,0,,,,,
58250,141,100,10,0,,,,,
58251,1048,864,36,0,,,,,
58254,205,161,24,0,,,,,
58256,537,470,43,1,,,,,
58257,1017,794,59,3,,,,,
58258,146,123,9,0,,,,,
58259,208,131,40,0,,,,,
58260,85,34,2,0,,,,,
58261,578,483,26,3,,,,,
58262,46,35,11,0,,,,,
58265,255,195,33,0,,,,,
58266,77,44,14,0,,,,,
58267,572,460,32,5,,,,,
58269,37,34,3,0,,,,,
58270,859,648,117,0,,,,,
58271,358,318,15,0,,,,,
58272,132,95,8,0,,,,,
58273,111,88,19,0,,,,,
58274,535,426,61,0,,,,,
58275,382,304,46,0,,,,,
58276,283,224,22,0,,,,,
58277,115,93,5,0,,,,,
58278,1042,845,112,0,,,,,
58281,54,34,7,0,,,,,
58282,689,555,66,0,,,,,
58301,5336,4467,336,30,,,,,
58311,36,15,7,0,,,,,
58316,2187,1900,119,0,,,,,
58317,123,68,19,0,,,,,
58318,1985,1536,198,0,,,,,
58321,105,80,0,0,,,,,
58323,12,8,0,0,,,,,
58324,594,434,39,0,,,,,
58325,39,24,6,0,,,,,
58327,189,120,12,0,,,,,
58329,912,784,59,0,,,,,
58330,126,83,13,0,,,,,
58331,58,27,9,0,,,,,
58332,139,107,0,0,,,,,
58335,353,317,25,0,,,,,
58338,56,30,2,0,,,,,
58339,20,14,4,0,,,,,
58341,1292,986,107,0,,,,,
58343,31,28,1,0,,,,,
58344,414,287,49,0,,,,,
58345,53,43,0,0,,,,,
58346,357,291,29,3,,,,,
58348,387,293,25,2,,,,,
58351,212,153,14,0,,,,,
58352,196,132,13,1,,,,,
58353,70,50,3,0,,,,,
58355,50,47,0,0,,,,,
58356,916,617,126,0,,,,,
58357,119,67,13,0,,,,,
58361,106,73,3,0,,,,,
58362,13,13,0,0,,,,,
58363,26,9,12,0,,,,,
58365,139,93,26,1,,,,,
58366,457,354,32,3,,,,,
58367,701,543,41,0,,,,,
58368,1895,1470,124,56,,,,,
58369,516,442,37,0,,,,,
58370,416,314,59,2,,,,,
58372,52,19,14,0,,,,,
58374,259,205,6,0,,,,,
58377,139,88,8,0,,,,,
58379,126,89,23,2,,,,,
58380,237,157,12,0,,,,,
58381,124,60,17,2,,,,,
58382,100,67,4,0,,,,,
58384,242,161,15,0,,,,,
58385,101,66,4,0,,,,,
58386,108,71,1,0,,,,,
58401,9112,7918,685,110,,,,,
58402,0,0,0,0,,,,,
58405,176,98,0,0,,,,,
58413,502,294,56,2,,,,,
58415,77,38,10,0,,,,,
58416,252,200,21,0,,,,,
58418,157,126,5,0,,,,,
58420,210,145,28,0,,,,,
58421,1507,1261,103,0,,,,,
58422,92,32,12,0,,,,,
58423,59,14,1,0,,,,,
58424,140,90,9,0,,,,,
58425,710,546,41,0,,,,,
58426,89,59,2,0,,,,,
58428,176,126,21,0,,,,,
58429,169,106,27,0,,,,,
58430,51,32,0,0,,,,,
58431,43,30,5,0,,,,,
58433,600,425,28,0,,,,,
58436,976,682,94,9,,,,,
58438,294,177,29,0,,,,,
58439,81,46,0,0,,,,,
58440,87,37,14,0,,,,,
58441,186,88,7,0,,,,,
58442,208,146,27,0,,,,,
58443,98,70,6,0,,,,,
58444,103,54,8,0,,,,,
58445,53,37,3,0,,,,,
58448,115,94,12,0,,,,,
58451,113,84,8,0,,,,,
58452,17,11,0,0,,,,,
58454,215,155,19,5,,,,,
58455,222,158,19,0,,,,,
58456,188,120,15,0,,,,,
58458,609,452,40,0,,,,,
58460,97,63,17,0,,,,,
58461,162,89,18,0,,,,,
58463,246,174,10,0,,,,,
58464,103,78,12,0,,,,,
58466,197,148,4,0,,,,,
58467,278,150,44,0,,,,,
58472,194,132,12,0,,,,,
58474,1462,1243,96,0,,,,,
58475,106,49,25,0,,,,,
58476,178,108,27,0,,,,,
58477,104,65,21,0,,,,,
58478,70,45,8,1,,,,,
58479,78,57,5,0,,,,,
58480,163,128,14,0,,,,,
58481,115,89,13,0,,,,,
58482,539,346,56,0,,,,,
58483,122,67,15,0,,,,,
58484,13,8,0,0,,,,,
58486,100,80,6,0,,,,,
58487,259,115,98,0,,,,,
58488,125,43,2,7,,,,,
58490,143,118,3,0,,,,,
58492,205,153,10,0,,,,,
58494,110,60,13,0,,,,,
58495,664,463,28,0,,,,,
58496,82,34,0,0,,,,,
58497,165,105,20,3,,,,,
58501,16642,13622,1710,68,,,,,
58503,16017,13276,1678,0,,,,,
58504,14189,11819,1400,18,,,,,
58505,0,0,0,0,,,,,
58520,180,94,18,0,,,,,
58521,392,322,29,0,,,,,
58523,1725,1335,211,0,,,,,
58524,15,14,0,0,,,,,
58528,181,99,47,0,,,,,
58529,278,151,23,0,,,,,
58530,558,342,64,0,,,,,
58531,132,90,12,0,,,,,
58532,104,48,14,0,,,,,
58533,438,282,26,0,,,,,
58535,342,182,43,0,,,,,
58538,762,579,81,3,,,,,
58540,1076,815,112,14,,,,,
58541,196,140,11,0,,,,,
58542,113,39,8,0,,,,,
58544,247,147,9,0,,,,,
58545,1974,1457,290,5,,,,,
58549,77,50,3,0,,,,,
58552,829,617,10,0,,,,,
58554,13861,11913,1275,1,,,,,
58558,512,358,88,2,,,,,
58559,79,63,4,0,,,,,
58560,120,81,17,0,,,,,
58561,539,309,57,0,,,,,
58562,208,138,25,0,,,,,
58563,948,681,77,0,,,,,
58564,68,30,11,0,,,,,
58565,103,84,5,0,,,,,
58566,52,37,10,0,,,,,
58568,191,103,38,5,,,,,
58569,59,23,0,0,,,,,
58570,233,137,31,0,,,,,
58571,261,194,24,5,,,,,
58572,195,125,26,0,,,,,
58573,303,190,6,0,,,,,
58575,393,258,43,0,,,,,
58576,419,334,31,0,,,,,
58577,1039,810,148,0,,,,,
58579,701,540,83,3,,,,,
58580,172,153,10,5,,,,,
58581,124,79,1,0,,,,,
58601,13974,11547,1377,15,,,,,
58620,70,47,3,3,,,,,
58621,633,452,62,0,,,,,
58622,919,687,92,10,,,,,
58623,1216,1015,96,0,,,,,
58625,148,96,26,1,,,,,
58626,183,118,37,0,,,,,
58627,73,50,16,0,,,,,
58630,238,194,36,0,,,,,
58631,492,297,73,0,,,,,
58632,136,108,1,0,,,,,
58634,100,53,21,0,,,,,
58636,394,277,39,0,,,,,
58638,500,325,67,0,,,,,
58639,982,736,98,10,,,,,
58640,850,581,108,14,,,,,
58641,46,46,0,0,,,,,
58642,189,103,29,0,,,,,
58643,84,57,19,0,,,,,
58645,256,90,9,0,,,,,
58646,555,430,33,0,,,,,
58647,518,366,23,19,,,,,
58649,184,101,13,0,,,,,
58650,199,148,13,0,,,,,
58651,258,154,21,0,,,,,
58652,698,555,44,3,,,,,
58653,325,252,27,0,,,,,
58654,172,111,15,0,,,,,
58655,272,202,32,0,,,,,
58656,240,144,25,11,,,,,
58701,18052,15546,1340,32,,,,,
58702,0,0,0,0,,,,,
58703,12561,10412,1631,23,,,,,
58704,2589,2207,248,0,,,,,
58705,717,286,232,16,,,,,
58707,273,175,2,0,,,,,
58710,289,196,15,0,,,,,
58711,64,58,0,0,,,,,
58712,73,44,0,0,,,,,
58713,18,5,1,0,,,,,
58716,59,44,5,0,,,,,
58718,449,318,40,0,,,,,
58721,287,197,31,0,,,,,
58722,972,814,107,0,,,,,
58723,108,55,8,0,,,,,
58725,126,89,12,0,,,,,
58727,124,92,11,0,,,,,
58730,675,436,107,0,,,,,
58731,173,169,0,0,,,,,
58733,175,101,60,0,,,,,
58734,143,91,14,6,,,,,
58735,132,85,17,2,,,,,
58736,222,157,24,0,,,,,
58737,86,58,4,0,,,,,
58740,490,412,40,1,,,,,
58741,301,246,10,0,,,,,
58744,56,26,16,0,,,,,
58746,594,451,63,0,,,,,
58748,58,44,3,0,,,,,
58750,338,247,32,0,,,,,
58752,93,79,0,0,,,,,
58755,80,48,14,0,,,,,
58756,96,73,3,0,,,,,
58757,363,267,24,15,,,,,
58758,136,98,12,0,,,,,
58759,419,286,40,3,,,,,
58760,116,96,13,0,,,,,
58761,546,442,35,0,,,,,
58762,116,81,18,0,,,,,
58763,1850,1429,190,24,,,,,
58765,226,166,17,0,,,,,
58768,95,87,5,0,,,,,
58769,173,158,4,0,,,,,
58770,677,502,119,0,,,,,
58771,382,238,52,0,,,,,
58772,69,56,0,0,,,,,
58773,432,309,51,4,,,,,
58775,144,78,10,2,,,,,
58776,107,56,12,15,,,,,
58778,98,25,37,0,,,,,
58779,304,215,9,5,,,,,
58781,393,309,46,0,,,,,
58782,172,126,19,0,,,,,
58783,171,142,17,0,,,,,
58784,1459,1205,91,0,,,,,
58785,778,685,75,0,,,,,
58787,104,67,9,0,,,,,
58788,660,460,60,0,,,,,
58789,153,108,19,0,,,,,
58790,761,548,101,0,,,,,
58792,158,137,10,0,,,,,
58793,310,215,19,0,,,,,
58794,65,48,8,0,,,,,
58795,81,64,4,0,,,,,
58801,14051,11463,1341,5,,,,,
58830,170,88,13,0,,,,,
58831,318,248,13,3,,,,,
58833,46,40,2,0,,,,,
58835,214,154,26,0,,,,,
58838,101,49,23,0,,,,,
58843,231,206,6,0,,,,,
58844,99,62,3,0,,,,,
58845,140,117,6,0,,,,,
58847,253,191,17,0,,,,,
58849,491,364,55,0,,,,,
58852,713,556,73,0,,,,,
58853,134,100,25,0,,,,,
58854,2673,2235,212,1,,,,,
58856,84,36,17,0,,,,,
59001,563,349,116,12,,,,,
59002,115,91,17,0,,,,,
59003,487,286,69,5,,,,,
59006,272,179,55,0,,,,,
59007,87,65,12,0,,,,,
59008,147,79,36,0,,,,,
59010,88,38,0,0,,,,,
59011,1361,891,123,64,,,,,
59012,100,56,13,0,,,,,
59013,83,31,16,0,,,,,
59014,915,520,198,0,,,,,
59015,224,149,17,0,,,,,
59016,239,173,8,11,,,,,
59018,248,173,50,0,,,,,
